8,1,3,false,false
8,1,3,true,false
8,1,4,false,false
8,1,4,true,false
8,1,5,false,false
8,1,5,true,false
8,2,0,false,true
8,2,0,true,true
8,2,1,false,true
8,2,1,true,true
8,2,2,false,true
8,2,2,true,true
8,2,3,false,false
8,2,3,true,false
8,2,4,false,false
8,2,4,true,false
8,2,5,false,false
8,2,5,true,false
8,3,0,false,true
8,3,0,true,false
8,3,1,false,true
8,3,1,true,false
8,3,2,false,true
8,3,2,true,false
8,3,3,false,false
8,3,3,true,false
8,3,4,false,false
8,3,4,true,false
8,3,5,false,false
8,3,5,true,false
9,0,0,false,true
9,0,0,true,true
9,0,1,false,true
9,0,1,true,true
9,0,2,false,false
9,0,2,true,false
9,0,3,false,false
9,0,3,true,false
9,0,4,false,false
9,0,4,true,false
9,0,5,false,false
9,0,5,true,false
9,1,0,false,true
9,1,0,true,true
9,1,1,false,true
9,1,1,true,true
9,1,2,false,false
9,1,2,true,false
9,1,3,false,false
9,1,3,true,false
9,1,4,false,false
9,1,4,true,false
9,1,5,false,false
9,1,5,true,false
9,2,0,false,true
9,2,0,true,true
9,2,1,false,true
9,2,1,true,true
9,2,2,false,false
9,2,2,true,false
9,2,3,false,false
9,2,3,true,false
9,2,4,false,false
9,2,4,true,false
9,2,5,false,false
9,2,5,true,false
9,3,0,false,true
9,3,0,true,false
9,3,1,false,true
9,3,1,true,false
9,3,2,false,false
9,3,2,true,false
9,3,3,false,false
9,3,3,true,false
9,3,4,false,false
9,3,4,true,false
9,3,5,false,false
9,3,5,true,false
10,0,0,false,true
10,0,0,true,true
10,0,1,false,false
10,0,1,true,false
10,0,2,false,false
10,0,2,true,false
10,0,3,false,false
10,0,3,true,false
10,0,4,false,false
10,0,4,true,false
10,0,5,false,false
10,0,5,true,false
10,1,0,false,true
10,1,0,true,true
10,1,1,false,false
10,1,1,true,false
10,1,2,false,false
10,1,2,true,false
10,1,3,false,false
10,1,3,true,false
10,1,4,false,false
10,1,4,true,false
10,1,5,false,false
10,1,5,true,false
10,2,0,false,true
10,2,0,true,true
10,2,1,false,false
10,2,1,true,false
10,2,2,false,false
10,2,2,true,false
10,2,3,false,false
10,2,3,true,false
10,2,4,false,false
10,2,4,true,false
10,2,5,false,false
10,2,5,true,false
10,3,0,false,true
10,3,0,true,false
10,3,1,false,false
10,3,1,true,false
10,3,2,false,false
10,3,2,true,false
10,3,3,false,false
10,3,3,true,false
10,3,4,false,false
10,3,4,true,false
10,3,5,false,false
10,3,5,true,false
